time,1,2
2013-11-28 00:00:00,379.000,46.000
2013-11-28 01:00:00,377.833,46.000
2013-11-28 02:00:00,376.667,46.000
2013-11-28 03:00:00,375.500,46.000
2013-11-28 04:00:00,374.333,46.000
2013-11-28 05:00:00,373.167,46.000
2013-11-28 06:00:00,372.000,46.000
2013-11-28 07:00:00,370.833,46.000
2013-11-28 08:00:00,369.667,46.000
2013-11-28 09:00:00,368.500,46.000
2013-11-28 10:00:00,367.333,46.000
2013-11-28 11:00:00,366.167,46.000
2013-11-28 12:00:00,365.000,46.000
2013-11-28 13:00:00,363.833,46.000
2013-11-28 14:00:00,362.667,46.000
2013-11-28 15:00:00,361.500,46.000
2013-11-28 16:00:00,360.333,46.000
2013-11-28 17:00:00,359.167,46.000
2013-11-28 18:00:00,358.000,46.000
2013-11-28 19:00:00,356.833,46.000
2013-11-28 20:00:00,355.667,46.000
2013-11-28 21:00:00,354.500,46.000
2013-11-28 22:00:00,353.333,46.000
2013-11-28 23:00:00,352.167,46.000
2013-11-29 00:00:00,351.000,46.000
2013-11-29 01:00:00,353.792,46.000
2013-11-29 02:00:00,356.583,46.000
2013-11-29 03:00:00,359.375,46.000
2013-11-29 04:00:00,362.167,46.000
2013-11-29 05:00:00,364.958,46.000
2013-11-29 06:00:00,367.750,46.000
2013-11-29 07:00:00,370.542,46.000
2013-11-29 08:00:00,373.333,46.000
2013-11-29 09:00:00,376.125,46.000
2013-11-29 10:00:00,378.917,46.000
2013-11-29 11:00:00,381.708,46.000
2013-11-29 12:00:00,384.500,46.000
2013-11-29 13:00:00,387.292,46.000
2013-11-29 14:00:00,390.083,46.000
2013-11-29 15:00:00,392.875,46.000
2013-11-29 16:00:00,395.667,46.000
2013-11-29 17:00:00,398.458,46.000
2013-11-29 18:00:00,401.250,46.000
2013-11-29 19:00:00,404.042,46.000
2013-11-29 20:00:00,406.833,46.000
2013-11-29 21:00:00,409.625,46.000
2013-11-29 22:00:00,412.417,46.000
2013-11-29 23:00:00,415.208,46.000
2013-11-30 00:00:00,418.000,46.000
2013-11-30 01:00:00,422.875,46.000
2013-11-30 02:00:00,427.750,46.000
2013-11-30 03:00:00,432.625,46.000
2013-11-30 04:00:00,437.500,46.000
2013-11-30 05:00:00,442.375,46.000
2013-11-30 06:00:00,447.250,46.000
2013-11-30 07:00:00,452.125,46.000
2013-11-30 08:00:00,457.000,46.000
2013-11-30 09:00:00,461.875,46.000
2013-11-30 10:00:00,466.750,46.000
2013-11-30 11:00:00,471.625,46.000
2013-11-30 12:00:00,476.500,46.000
2013-11-30 13:00:00,481.375,46.000
2013-11-30 14:00:00,486.250,46.000
2013-11-30 15:00:00,491.125,46.000
2013-11-30 16:00:00,496.000,46.000
2013-11-30 17:00:00,500.875,46.000
2013-11-30 18:00:00,505.750,46.000
2013-11-30 19:00:00,510.625,46.000
2013-11-30 20:00:00,515.500,46.000
2013-11-30 21:00:00,520.375,46.000
2013-11-30 22:00:00,525.250,46.000
2013-11-30 23:00:00,530.125,46.000
2013-12-01 00:00:00,535.000,46.000
2013-12-01 01:00:00,535.833,46.000
2013-12-01 02:00:00,536.667,46.000
2013-12-01 03:00:00,537.500,46.000
2013-12-01 04:00:00,538.333,46.000
2013-12-01 05:00:00,539.167,46.000
2013-12-01 06:00:00,540.000,46.000
2013-12-01 07:00:00,540.833,46.000
2013-12-01 08:00:00,541.667,46.000
2013-12-01 09:00:00,542.500,46.000
2013-12-01 10:00:00,543.333,46.000
2013-12-01 11:00:00,544.167,46.000
2013-12-01 12:00:00,545.000,46.000
2013-12-01 13:00:00,545.833,46.000
2013-12-01 14:00:00,546.667,46.000
2013-12-01 15:00:00,547.500,46.000
2013-12-01 16:00:00,548.333,46.000
2013-12-01 17:00:00,549.167,46.000
2013-12-01 18:00:00,550.000,46.000
2013-12-01 19:00:00,550.833,46.000
2013-12-01 20:00:00,551.667,46.000
2013-12-01 21:00:00,552.500,46.000
2013-12-01 22:00:00,553.333,46.000
2013-12-01 23:00:00,554.167,46.000
2013-12-02 00:00:00,555.000,46.000
2013-12-02 01:00:00,553.000,46.000
2013-12-02 02:00:00,551.000,46.000
2013-12-02 03:00:00,549.000,46.000
2013-12-02 04:00:00,547.000,46.000
2013-12-02 05:00:00,545.000,46.000
2013-12-02 06:00:00,543.000,46.000
2013-12-02 07:00:00,541.000,46.000
2013-12-02 08:00:00,539.000,46.000
2013-12-02 09:00:00,537.000,46.000
2013-12-02 10:00:00,535.000,46.000
2013-12-02 11:00:00,533.000,46.000
2013-12-02 12:00:00,531.000,46.000
2013-12-02 13:00:00,529.000,46.000
2013-12-02 14:00:00,527.000,46.000
2013-12-02 15:00:00,525.000,46.000
2013-12-02 16:00:00,523.000,46.000
2013-12-02 17:00:00,521.000,46.000
2013-12-02 18:00:00,519.000,46.000
2013-12-02 19:00:00,517.000,46.000
2013-12-02 20:00:00,515.000,46.000
2013-12-02 21:00:00,513.000,46.000
2013-12-02 22:00:00,511.000,46.000
2013-12-02 23:00:00,509.000,46.000
2013-12-03 00:00:00,507.000,46.000
2013-12-03 01:00:00,506.042,46.000
2013-12-03 02:00:00,505.083,46.000
2013-12-03 03:00:00,504.125,46.000
2013-12-03 04:00:00,503.167,46.000
2013-12-03 05:00:00,502.208,46.000
2013-12-03 06:00:00,501.250,46.000
2013-12-03 07:00:00,500.292,46.000
2013-12-03 08:00:00,499.333,46.000
2013-12-03 09:00:00,498.375,46.000
2013-12-03 10:00:00,497.417,46.000
2013-12-03 11:00:00,496.458,46.000
2013-12-03 12:00:00,495.500,46.000
2013-12-03 13:00:00,494.542,46.000
2013-12-03 14:00:00,493.583,46.000
2013-12-03 15:00:00,492.625,46.000
2013-12-03 16:00:00,491.667,46.000
2013-12-03 17:00:00,490.708,46.000
2013-12-03 18:00:00,489.750,46.000
2013-12-03 19:00:00,488.792,46.000
2013-12-03 20:00:00,487.833,46.000
2013-12-03 21:00:00,486.875,46.000
2013-12-03 22:00:00,485.917,46.000
2013-12-03 23:00:00,484.958,46.000
2013-12-04 00:00:00,484.000,46.000
2013-12-04 01:00:00,484.583,46.000
2013-12-04 02:00:00,485.167,46.000
2013-12-04 03:00:00,485.750,46.000
2013-12-04 04:00:00,486.333,46.000
2013-12-04 05:00:00,486.917,46.000
2013-12-04 06:00:00,487.500,46.000
2013-12-04 07:00:00,488.083,46.000
2013-12-04 08:00:00,488.667,46.000
2013-12-04 09:00:00,489.250,46.000
2013-12-04 10:00:00,489.833,46.000
2013-12-04 11:00:00,490.417,46.000
2013-12-04 12:00:00,491.000,46.000
2013-12-04 13:00:00,491.583,46.000
2013-12-04 14:00:00,492.167,46.000
2013-12-04 15:00:00,492.750,46.000
2013-12-04 16:00:00,493.333,46.000
2013-12-04 17:00:00,493.917,46.000
2013-12-04 18:00:00,494.500,46.000
2013-12-04 19:00:00,495.083,46.000
2013-12-04 20:00:00,495.667,46.000
2013-12-04 21:00:00,496.250,46.000
2013-12-04 22:00:00,496.833,46.000
2013-12-04 23:00:00,497.417,46.000
2013-12-05 00:00:00,498.000,46.000
2013-12-05 01:00:00,498.208,46.000
2013-12-05 02:00:00,498.417,46.000
2013-12-05 03:00:00,498.625,46.000
2013-12-05 04:00:00,498.833,46.000
2013-12-05 05:00:00,499.042,46.000
2013-12-05 06:00:00,499.250,46.000
2013-12-05 07:00:00,499.458,46.000
2013-12-05 08:00:00,499.667,46.000
2013-12-05 09:00:00,499.875,46.000
2013-12-05 10:00:00,500.083,46.000
2013-12-05 11:00:00,500.292,46.000
2013-12-05 12:00:00,500.500,46.000
2013-12-05 13:00:00,500.708,46.000
2013-12-05 14:00:00,500.917,46.000
2013-12-05 15:00:00,501.125,46.000
2013-12-05 16:00:00,501.333,46.000
2013-12-05 17:00:00,501.542,46.000
2013-12-05 18:00:00,501.750,46.000
2013-12-05 19:00:00,501.958,46.000
2013-12-05 20:00:00,502.167,46.000
2013-12-05 21:00:00,502.375,46.000
2013-12-05 22:00:00,502.583,46.000
2013-12-05 23:00:00,502.792,46.000
2013-12-06 00:00:00,503.000,46.000
2013-12-06 01:00:00,504.875,46.000
2013-12-06 02:00:00,506.750,46.000
2013-12-06 03:00:00,508.625,46.000
2013-12-06 04:00:00,510.500,46.000
2013-12-06 05:00:00,512.375,46.000
2013-12-06 06:00:00,514.250,46.000
2013-12-06 07:00:00,516.125,46.000
2013-12-06 08:00:00,518.000,46.000
2013-12-06 09:00:00,519.875,46.000
